CABra ID  	 32
ANA ID    	 15910000
Longitude 	 -67.387   	 dd
Latitude  	 -9.06     	 dd
Area      	 35801.6254	 km²
Elevation 	 217.4242  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the Xavier et al. (2016) dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1984	    12	    30	   14.969	     22.437	     30.858	     87.231	      0.672	     15.946	    4.251	    4.002	    4.985	    3.904
 1984	    12	    31	    6.621	     22.269	     32.401	     87.143	      0.813	     14.664	    4.205	    3.345	    4.652	    3.645
 1985	     1	     1	    6.736	     22.300	     32.522	     87.481	      0.734	     15.094	    5.274	    3.155	    4.775	    3.759
 1985	     1	     2	   29.655	     22.316	     29.412	     83.821	      0.608	     12.542	    3.878	    4.248	    4.026	    3.017
 1985	     1	     3	   10.827	     22.041	     31.155	     86.448	      0.591	     14.694	    3.952	    3.150	    4.633	    3.593
 1985	     1	     4	    4.572	     22.482	     30.370	     88.324	      0.534	     11.361	    3.908	    2.349	    3.721	    2.767
 1985	     1	     5	    9.774	     22.514	     30.815	     90.966	      0.579	     17.802	    4.326	    2.292	    5.501	    4.360
 1985	     1	     6	   14.524	     22.123	     29.675	     92.791	      0.707	     13.040	    3.777	    2.228	    4.159	    3.139
 1985	     1	     7	   19.201	     22.544	     31.870	     88.090	      1.028	     17.338	    3.793	    2.652	    5.398	    4.298
 1985	     1	     8	   32.668	     22.418	     29.221	     88.467	      0.591	      9.603	    3.881	    3.486	    3.235	    2.307
 1985	     1	     9	    8.381	     21.763	     31.467	     85.556	      0.582	     15.047	    3.966	    2.987	    4.728	    3.681
 1985	     1	    10	   13.182	     21.917	     31.068	     85.128	      0.945	     12.078	    5.619	    2.483	    3.910	    2.947
 1985	     1	    11	   33.951	     22.294	     30.393	     87.451	      0.462	     13.100	    3.699	    3.567	    4.192	    3.185
 1985	     1	    12	    4.894	     22.029	     32.795	     91.532	      0.735	     12.996	    3.363	    2.239	    4.186	    3.237
 1985	     1	    13	    4.850	     25.005	     31.904	     82.083	      0.762	     11.049	    4.426	    2.956	    3.708	    2.815
 1985	     1	    14	   18.788	     21.660	     28.777	     89.594	      0.472	      9.591	    4.080	    2.393	    3.211	    2.273
 1985	     1	    15	   18.165	     22.008	     30.427	     94.596	      0.907	     11.419	    3.659	    2.329	    3.726	    2.769
 1985	     1	    16	   25.803	     21.751	     28.796	     89.853	      0.516	     10.416	    4.355	    3.273	    3.434	    2.471
 1985	     1	    17	    6.871	     22.014	     31.586	     89.137	      0.705	     13.085	    3.787	    3.022	    4.196	    3.215
 1985	     1	    18	   12.477	     22.294	     29.379	     89.806	      0.676	     12.706	    5.606	    2.886	    4.070	    3.054
 1985	     1	    19	   18.094	     22.186	     28.933	     86.698	      0.802	     10.395	    4.106	    3.335	    3.441	    2.483
 1985	     1	    20	    4.912	     21.870	     29.699	     88.565	      0.661	     10.415	    4.009	    2.633	    3.445	    2.501
 1985	     1	    21	   12.541	     21.698	     27.909	     92.536	      0.632	     10.819	    3.889	    2.148	    3.531	    2.539
 1985	     1	    22	   13.814	     21.502	     27.115	     91.627	      0.789	     11.650	    4.157	    2.693	    3.734	    2.702
 1985	     1	    23	   26.347	     21.591	     28.812	     90.734	      1.082	     10.100	    4.530	    2.714	    3.346	    2.392
 1985	     1	    24	    9.196	     21.276	     27.546	     89.235	      0.840	     20.868	    3.490	    2.716	    6.187	    4.851
 1985	     1	    25	    5.078	     21.798	     32.655	     88.489	      1.043	     22.582	    4.373	    3.303	    6.878	    5.601
 1985	     1	    26	    8.445	     21.746	     31.943	     89.487	      0.700	     14.558	    4.944	    2.264	    4.602	    3.580
 1985	     1	    27	   11.573	     21.888	     32.230	     87.497	      0.678	     15.588	    3.424	    2.666	    4.897	    3.852
 1985	     1	    28	   44.143	     22.379	     28.915	     86.979	      1.126	     11.798	    5.357	    2.232	    3.822	    2.823
 1985	     1	    29	   12.634	     21.307	     30.220	     84.279	      0.491	     13.688	    3.639	    2.210	    4.322	    3.285
 1985	     1	    30	    8.741	     21.708	     31.207	     85.459	      1.026	     16.432	    4.013	    2.589	    5.105	    4.006
 1985	     1	    31	   23.042	     21.564	     32.687	     83.315	      0.954	     15.770	    6.272	    2.280	    4.947	    3.902
 1985	     2	     1	   16.404	     22.262	     28.274	     91.623	      0.434	     11.392	    3.492	    2.396	    3.703	    2.703
 1985	     2	     2	   21.701	     21.847	     30.575	     91.761	      1.068	     13.016	    4.387	    2.135	    4.160	    3.155
 1985	     2	     3	   29.316	     21.228	     27.537	     80.490	      0.593	      9.659	    4.223	    4.417	    3.210	    2.244
 1985	     2	     4	   26.297	     20.798	     31.197	     81.968	      0.892	     14.418	    4.963	    3.176	    4.522	    3.478
 1985	     2	     5	    1.283	     21.094	     31.162	     77.079	      0.820	     13.828	    3.323	    4.302	    4.369	    3.346
 1985	     2	     6	    8.786	     21.405	     31.463	     77.259	      0.833	     17.125	    5.107	    4.279	    5.292	    4.172
 1985	     2	     7	    9.699	     21.558	     31.990	     75.917	      0.709	     18.973	    4.590	    4.900	    5.826	    4.658
 1985	     2	     8	   11.830	     21.632	     29.197	     74.353	      0.361	     11.866	    5.066	    4.944	    3.824	    2.824
 1985	     2	     9	   14.180	     21.227	     29.716	     79.802	      0.581	     14.396	    5.577	    4.695	    4.502	    3.431
 1985	     2	    10	   12.642	     21.184	     32.061	     82.698	      0.481	     16.216	    4.895	    3.709	    5.046	    3.968
 1985	     2	    11	    9.049	     21.832	     32.283	     79.232	      0.695	     18.764	    4.399	    3.881	    5.786	    4.636
 1985	     2	    12	    4.152	     21.565	     29.829	     85.720	      0.666	     14.702	    4.627	    3.677	    4.598	    3.522
 1985	     2	    13	   10.254	     22.011	     32.812	     86.826	      0.914	     15.257	    4.632	    3.685	    4.819	    3.800
 1985	     2	    14	   13.324	     21.998	     30.089	     84.720	      0.809	     12.851	    6.017	    3.659	    4.112	    3.103
 1985	     2	    15	   36.657	     21.456	     31.563	     78.636	      0.565	     16.849	    4.603	    4.441	    5.220	    4.112
 1985	     2	    16	   16.402	     22.437	     31.347	     79.892	      0.733	     12.679	    5.610	    4.188	    4.093	    3.121
 1985	     2	    17	   29.001	     22.281	     30.524	     81.318	      0.716	     13.487	    3.933	    5.070	    4.300	    3.284
 1985	     2	    18	   12.774	     22.208	     31.420	     84.520	      0.640	     14.147	    3.823	    3.718	    4.493	    3.476
 1985	     2	    19	    7.676	     22.301	     30.801	     83.911	      0.747	     13.113	    5.475	    4.167	    4.202	    3.203
 1985	     2	    20	   30.721	     22.371	     31.941	     83.322	      0.894	     13.494	    4.411	    4.974	    4.324	    3.341
 1985	     2	    21	    3.221	     22.386	     31.542	     78.254	      0.722	     13.716	    3.223	    4.622	    4.381	    3.382
 1985	     2	    22	    3.488	     21.923	     31.436	     77.732	      1.059	     14.492	    3.448	    4.547	    4.579	    3.550
 1985	     2	    23	    7.483	     21.754	     30.192	     84.120	      0.908	     10.483	    4.408	    3.775	    3.464	    2.528
 1985	     2	    24	   12.643	     21.717	     31.408	     86.841	      0.642	     14.260	    4.375	    3.660	    4.508	    3.484
 1985	     2	    25	    6.186	     22.332	     32.065	     82.069	      1.095	     17.041	    4.632	    3.828	    5.313	    4.224
 1985	     2	    26	   22.045	     21.943	     28.570	     87.748	      1.010	     10.323	    4.616	    2.401	    3.411	    2.448
 1985	     2	    27	   11.380	     22.034	     31.453	     87.183	      1.110	     13.643	    4.515	    3.103	    4.348	    3.347
 1985	     2	    28	   13.835	     21.773	     30.957	     84.071	      0.617	     13.258	    5.006	    2.337	    4.227	    3.225
 1985	     3	     1	   10.136	     21.768	     31.673	     88.409	      0.855	     17.182	    5.344	    3.005	    5.324	    4.214
 1985	     3	     2	    6.671	     21.939	     32.417	     86.568	      0.903	     19.246	    4.227	    3.181	    5.927	    4.768
 1985	     3	     3	    9.053	     22.698	     32.537	     83.944	      0.776	     16.699	    4.695	    4.352	    5.238	    4.177
 1985	     3	     4	   10.389	     22.661	     30.887	     91.533	      1.079	     12.458	    4.951	    2.350	    4.031	    3.059
 1985	     3	     5	   17.635	     22.101	     31.028	     89.738	      1.049	     11.326	    4.528	    3.502	    3.707	    2.768
 1985	     3	     6	    7.310	     21.910	     30.299	     93.265	      0.411	     15.057	    5.077	    2.748	    4.711	    3.641
 1985	     3	     7	   16.688	     22.248	     30.726	     86.444	      0.937	      9.930	    4.158	    4.054	    3.327	    2.422
 1985	     3	     8	   17.449	     22.339	     30.156	     85.920	      0.656	     10.135	    3.937	    4.130	    3.381	    2.459
 1985	     3	     9	    7.213	     22.126	     29.265	     85.284	      0.509	     12.738	    4.423	    3.299	    4.069	    3.052
 1985	     3	    10	   17.378	     21.713	     29.257	     88.260	      0.590	     11.376	    4.136	    3.017	    3.691	    2.712
 1985	     3	    11	    5.016	     22.258	     30.757	     90.485	      0.895	     15.070	    3.506	    3.205	    4.732	    3.678
 1985	     3	    12	    5.272	     22.358	     31.527	     85.619	      0.960	     15.011	    4.376	    2.870	    4.733	    3.699
 1985	     3	    13	   16.302	     22.486	     32.344	     94.081	      0.946	     19.647	    4.502	    2.193	    6.054	    4.893
 1985	     3	    14	    3.094	     22.831	     30.792	     92.185	      0.926	     15.572	    4.807	    2.766	    4.888	    3.826
 1985	     3	    15	   10.224	     22.743	     32.545	     87.390	      1.025	     21.392	    4.930	    2.405	    6.565	    5.355
 1985	     3	    16	    6.324	     23.106	     30.716	     84.698	      1.062	     15.089	    4.176	    2.758	    4.761	    3.716
 1985	     3	    17	   48.382	     22.296	     30.294	     86.535	      1.372	     10.921	    7.498	    2.932	    3.591	    2.653
 1985	     3	    18	    1.801	     21.719	     30.111	     91.070	      0.891	     10.557	    3.557	    2.943	    3.476	    2.542
 1985	     3	    19	    1.484	     22.533	     32.286	     87.326	      0.915	     14.818	    4.733	    3.513	    4.694	    3.690
 1985	     3	    20	   21.676	     22.971	     32.197	     86.769	      1.340	     13.767	    3.808	    2.634	    4.412	    3.442
 1985	     3	    21	   32.778	     22.028	     28.472	     87.284	      0.644	      9.459	    5.623	    2.945	    3.176	    2.243
 1985	     3	    22	    8.376	     22.003	     30.941	     84.499	      0.774	     12.792	    3.152	    2.330	    4.098	    3.120
 1985	     3	    23	   14.197	     22.464	     32.656	     82.611	      0.944	     18.855	    4.529	    3.345	    5.832	    4.711
 1985	     3	    24	    6.270	     22.830	     31.888	     82.772	      1.127	     17.772	    5.366	    3.611	    5.519	    4.421
 1985	     3	    25	   16.423	     22.599	     31.549	     81.639	      0.486	     13.165	    5.013	    4.736	    4.223	    3.254
 1985	     3	    26	   16.421	     22.202	     31.754	     78.858	      0.859	     12.528	    5.442	    4.720	    4.039	    3.090
 1985	     3	    27	   11.073	     22.269	     32.913	     77.116	      0.472	     17.689	    5.523	    4.285	    5.500	    4.423
 1985	     3	    28	    6.591	     22.335	     33.432	     78.642	      0.512	     17.538	    4.169	    4.080	    5.471	    4.413
 1985	     3	    29	    1.199	     23.085	     32.479	     81.954	      1.053	     17.003	    4.464	    4.406	    5.322	    4.269
 1985	     3	    30	    6.308	     22.569	     30.712	     87.447	      0.550	     12.219	    4.245	    2.898	    3.949	    2.991
 1985	     3	    31	   33.695	     22.348	     30.942	     85.386	      0.367	     11.001	    6.587	    3.568	    3.613	    2.693
 1985	     4	     1	   14.773	     22.608	     32.248	     85.128	      0.685	     14.755	    3.410	    3.045	    4.671	    3.676
 1985	     4	     2	    0.453	     22.956	     31.058	     78.763	      1.036	     11.605	    4.115	    4.463	    3.793	    2.864
 1985	     4	     3	   22.966	     22.571	     31.219	     85.666	      0.846	     11.921	    4.017	    2.415	    3.871	    2.935
 1985	     4	     4	    2.886	     22.541	     31.576	     84.021	      1.058	     19.911	    2.707	    2.908	    6.092	    4.920
 1985	     4	     5	    5.969	     22.107	     32.780	     86.632	      1.142	     21.264	    3.881	    3.755	    6.497	    5.299
 1985	     4	     6	   24.256	     22.463	     32.557	     86.431	      0.922	     14.139	    4.294	    3.512	    4.496	    3.529
 1985	     4	     7	    7.513	     22.497	     32.916	     89.637	      0.688	     16.364	    3.598	    3.558	    5.126	    4.102
 1985	     4	     8	    9.714	     22.921	     32.153	     84.931	      1.129	     16.192	    5.048	    3.244	    5.075	    4.044
 1985	     4	     9	   10.068	     22.726	     31.331	     85.199	      0.949	     15.202	    4.268	    2.801	    4.776	    3.754
 1985	     4	    10	    3.083	     22.715	     32.879	     80.329	      0.850	     21.414	    3.358	    4.252	    6.563	    5.378
 1985	     4	    11	    2.847	     22.511	     32.414	     87.496	      0.708	     16.008	    4.223	    2.513	    5.013	    3.991
 1985	     4	    12	    4.894	     22.451	     30.754	     90.759	      0.819	     14.035	    4.325	    2.653	    4.434	    3.433
 1985	     4	    13	    6.573	     22.169	     31.686	     85.710	      0.586	     12.715	    3.031	    2.883	    4.077	    3.133
 1985	     4	    14	   11.085	     22.365	     32.990	     88.157	      0.711	     18.070	    5.174	    3.306	    5.598	    4.526
 1985	     4	    15	    8.566	     22.639	     33.163	     84.225	      1.131	     21.937	    4.211	    3.889	    6.715	    5.522
 1985	     4	    16	    4.282	     23.026	     33.007	     89.506	      1.276	     14.078	    4.286	    3.125	    4.494	    3.553
 1985	     4	    17	   12.192	     22.772	     32.693	     85.195	      1.500	     20.137	    5.554	    2.119	    6.188	    5.051
 1985	     4	    18	   33.689	     22.953	     31.411	     89.628	      1.022	     14.385	    4.941	    3.609	    4.550	    3.564
 1985	     4	    19	    4.943	     22.624	     32.450	     88.022	      0.846	     12.630	    4.296	    3.343	    4.070	    3.154
 1985	     4	    20	   18.845	     22.375	     31.135	     86.781	      0.676	     10.898	    4.550	    3.268	    3.573	    2.674
 1985	     4	    21	    8.583	     22.012	     32.480	     89.564	      0.569	     17.007	    3.946	    1.959	    5.269	    4.220
 1985	     4	    22	    2.231	     22.505	     30.857	     86.296	      0.636	     11.480	    3.057	    3.331	    3.731	    2.813
 1985	     4	    23	   14.423	     22.512	     32.151	     89.052	      0.865	     15.493	    3.891	    3.262	    4.853	    3.851
 1985	     4	    24	    4.063	     22.490	     32.503	     84.053	      0.808	     15.389	    2.900	    3.579	    4.829	    3.839
 1985	     4	    25	   17.900	     22.707	     29.475	     81.667	      0.852	      9.257	    5.137	    4.284	    3.123	    2.238
